DATASET;ID;TITLE;OPPORTUNITY;COMPANY_ID;CONTACT_ID;BEGINDATE;CLOSEDATE;DESCRIPTION;GOOD_ID;PRODUCT_ID;PRODUCT_NAME;PRICE;PRICE_ACCOUNT;QUANTITY;BASE_PRICE;CATALOG_ID;SECTION_ID;NAME;Направление;CLIENT_SOURCE;CLIENT_LABEL;CLIENT_KEY;CLIENT_CONTEXT_STATUS;PRODUCT_KEY;CATALOG_MATCH_STATUS;PRODUCT_NAME_NORMALIZED;LINE_TOTAL;PRICE_NUM;BASE_PRICE_NUM;QUANTITY_NUM;PRICE_TO_BASE_RATIO;NORMALIZED_DIRECTION;DIRECTION_SOURCE;CLOSE_MONTH;CLOSE_YEAR;DEAL_DURATION_DAYS
goods;;;;;;;;;;4296;А3 Печать 4+4 1 шт 1-3 дня Печатная;;;;159.12;21;932;А3 Печать 4+4 1 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4296;catalog;А3 Печать 4+4 1 шт 1-3 дня Печатная;;;159.12;;;Печатная;raw;;;
goods;;;;;;;;;;4298;А3 Печать 4+0 1 шт 1-3 дня Печатная;;;;79.56;21;932;А3 Печать 4+0 1 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4298;catalog;А3 Печать 4+0 1 шт 1-3 дня Печатная;;;79.56;;;Печатная;raw;;;
goods;;;;;;;;;;4300;А3 Печать 4+4 2-20 шт 1-3 дня Печатная;;;;106.08;21;932;А3 Печать 4+4 2-20 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4300;catalog;А3 Печать 4+4 2-20 шт 1-3 дня Печатная;;;106.08;;;Печатная;raw;;;
goods;;;;;;;;;;4302;А3 Печать 4+0 2-20 шт 1-3 дня Печатная;;;;53.04;21;932;А3 Печать 4+0 2-20 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4302;catalog;А3 Печать 4+0 2-20 шт 1-3 дня Печатная;;;53.04;;;Печатная;raw;;;
goods;;;;;;;;;;4304;А3 Печать 4+4 21-60 шт 1-3 дня Печатная;;;;95.47;21;932;А3 Печать 4+4 21-60 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4304;catalog;А3 Печать 4+4 21-60 шт 1-3 дня Печатная;;;95.47;;;Печатная;raw;;;
goods;;;;;;;;;;4306;А3 Печать 4+0 21-60 шт 1-3 дня Печатная;;;;47.74;21;932;А3 Печать 4+0 21-60 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4306;catalog;А3 Печать 4+0 21-60 шт 1-3 дня Печатная;;;47.74;;;Печатная;raw;;;
goods;;;;;;;;;;4308;А3 Печать 4+4 61-200 шт 1-3 дня Печатная;;;;84.86;21;932;А3 Печать 4+4 61-200 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4308;catalog;А3 Печать 4+4 61-200 шт 1-3 дня Печатная;;;84.86;;;Печатная;raw;;;
goods;;;;;;;;;;4310;А3 Печать 4+0 61-200 шт 1-3 дня Печатная;;;;42.43;21;932;А3 Печать 4+0 61-200 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4310;catalog;А3 Печать 4+0 61-200 шт 1-3 дня Печатная;;;42.43;;;Печатная;raw;;;
goods;;;;;;;;;;4312;А3 Печать 4+4 201-400 шт 1-3 дня Печатная;;;;74.26;21;932;А3 Печать 4+4 201-400 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4312;catalog;А3 Печать 4+4 201-400 шт 1-3 дня Печатная;;;74.26;;;Печатная;raw;;;
goods;;;;;;;;;;4314;А3 Печать 4+0 201-400 шт 1-3 дня Печатная;;;;37.13;21;932;А3 Печать 4+0 201-400 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4314;catalog;А3 Печать 4+0 201-400 шт 1-3 дня Печатная;;;37.13;;;Печатная;raw;;;
goods;;;;;;;;;;4316;А3 Печать 4+4 401-600 шт 1-3 дня Печатная;;;;63.65;21;932;А3 Печать 4+4 401-600 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4316;catalog;А3 Печать 4+4 401-600 шт 1-3 дня Печатная;;;63.65;;;Печатная;raw;;;
goods;;;;;;;;;;4318;А3 Печать 4+0 401-600 шт 1-3 дня Печатная;;;;31.82;21;932;А3 Печать 4+0 401-600 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4318;catalog;А3 Печать 4+0 401-600 шт 1-3 дня Печатная;;;31.82;;;Печатная;raw;;;
goods;;;;;;;;;;4320;А3 Печать 4+4 от 601 шт 1-3 дня Печатная;;;;53.04;21;932;А3 Печать 4+4 от 601 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4320;catalog;А3 Печать 4+4 от 601 шт 1-3 дня Печатная;;;53.04;;;Печатная;raw;;;
goods;;;;;;;;;;4322;А3 Печать 4+0 от 601 шт 1-3 дня Печатная;;;;26.52;21;932;А3 Печать 4+0 от 601 шт 1-3 дня Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4322;catalog;А3 Печать 4+0 от 601 шт 1-3 дня Печатная;;;26.52;;;Печатная;raw;;;
goods;;;;;;;;;;4324;А3 Ламинация глянцевая 25мкр 1-4 шт Печатная;;;;110.13;21;934;А3 Ламинация глянцевая 25мкр 1-4 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4324;catalog;А3 Ламинация глянцевая 25мкр 1-4 шт Печатная;;;110.13;;;Печатная;raw;;;
goods;;;;;;;;;;4326;А3 Ламинация глянцевая 25мкр 5-10 шт Печатная;;;;55.10;21;934;А3 Ламинация глянцевая 25мкр 5-10 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4326;catalog;А3 Ламинация глянцевая 25мкр 5-10 шт Печатная;;;55.1;;;Печатная;raw;;;
goods;;;;;;;;;;4328;А3 Ламинация глянцевая 25мкр 11-20 шт Печатная;;;;33.03;21;934;А3 Ламинация глянцевая 25мкр 11-20 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4328;catalog;А3 Ламинация глянцевая 25мкр 11-20 шт Печатная;;;33.03;;;Печатная;raw;;;
goods;;;;;;;;;;4330;А3 Ламинация глянцевая 25мкр 21-60 шт Печатная;;;;28.67;21;934;А3 Ламинация глянцевая 25мкр 21-60 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4330;catalog;А3 Ламинация глянцевая 25мкр 21-60 шт Печатная;;;28.67;;;Печатная;raw;;;
goods;;;;;;;;;;4332;А3 Ламинация глянцевая 25мкр 61-200 шт Печатная;;;;24.25;21;934;А3 Ламинация глянцевая 25мкр 61-200 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4332;catalog;А3 Ламинация глянцевая 25мкр 61-200 шт Печатная;;;24.25;;;Печатная;raw;;;
goods;;;;;;;;;;4334;А3 Ламинация глянцевая 25мкр 201-400 шт Печатная;;;;22.07;21;934;А3 Ламинация глянцевая 25мкр 201-400 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4334;catalog;А3 Ламинация глянцевая 25мкр 201-400 шт Печатная;;;22.07;;;Печатная;raw;;;
goods;;;;;;;;;;4336;А3 Ламинация глянцевая 25мкр 401-600 шт Печатная;;;;19.82;21;934;А3 Ламинация глянцевая 25мкр 401-600 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4336;catalog;А3 Ламинация глянцевая 25мкр 401-600 шт Печатная;;;19.82;;;Печатная;raw;;;
goods;;;;;;;;;;4338;А3 Ламинация глянцевая 25мкр от 601 шт Печатная;;;;17.64;21;934;А3 Ламинация глянцевая 25мкр от 601 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4338;catalog;А3 Ламинация глянцевая 25мкр от 601 шт Печатная;;;17.64;;;Печатная;raw;;;
goods;;;;;;;;;;4340;А3 Ламинация глянцевая 75мкр 1-4 шт Печатная;;;;153.20;21;934;А3 Ламинация глянцевая 75мкр 1-4 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4340;catalog;А3 Ламинация глянцевая 75мкр 1-4 шт Печатная;;;153.2;;;Печатная;raw;;;
goods;;;;;;;;;;4342;А3 Ламинация глянцевая 75мкр 5-10 шт Печатная;;;;76.60;21;934;А3 Ламинация глянцевая 75мкр 5-10 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4342;catalog;А3 Ламинация глянцевая 75мкр 5-10 шт Печатная;;;76.6;;;Печатная;raw;;;
goods;;;;;;;;;;4344;А3 Ламинация глянцевая 75мкр 11-20 шт Печатная;;;;38.30;21;934;А3 Ламинация глянцевая 75мкр 11-20 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4344;catalog;А3 Ламинация глянцевая 75мкр 11-20 шт Печатная;;;38.3;;;Печатная;raw;;;
goods;;;;;;;;;;4346;А3 Ламинация глянцевая 75мкр 21-60 шт Печатная;;;;35.24;21;934;А3 Ламинация глянцевая 75мкр 21-60 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4346;catalog;А3 Ламинация глянцевая 75мкр 21-60 шт Печатная;;;35.24;;;Печатная;raw;;;
goods;;;;;;;;;;4348;А3 Ламинация глянцевая 75мкр 61-200 шт Печатная;;;;33.70;21;934;А3 Ламинация глянцевая 75мкр 61-200 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4348;catalog;А3 Ламинация глянцевая 75мкр 61-200 шт Печатная;;;33.7;;;Печатная;raw;;;
goods;;;;;;;;;;4350;А3 Ламинация глянцевая 75мкр 201-400 шт Печатная;;;;30.64;21;934;А3 Ламинация глянцевая 75мкр 201-400 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4350;catalog;А3 Ламинация глянцевая 75мкр 201-400 шт Печатная;;;30.64;;;Печатная;raw;;;
goods;;;;;;;;;;4352;А3 Ламинация глянцевая 75мкр 401-600 шт Печатная;;;;29.11;21;934;А3 Ламинация глянцевая 75мкр 401-600 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4352;catalog;А3 Ламинация глянцевая 75мкр 401-600 шт Печатная;;;29.11;;;Печатная;raw;;;
goods;;;;;;;;;;4354;А3 Ламинация глянцевая 75мкр от 601 шт Печатная;;;;27.58;21;934;А3 Ламинация глянцевая 75мкр от 601 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4354;catalog;А3 Ламинация глянцевая 75мкр от 601 шт Печатная;;;27.58;;;Печатная;raw;;;
goods;;;;;;;;;;4356;А3 Ламинация глянцевая 125мкр 1-4 шт Печатная;;;;245.88;21;934;А3 Ламинация глянцевая 125мкр 1-4 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4356;catalog;А3 Ламинация глянцевая 125мкр 1-4 шт Печатная;;;245.88;;;Печатная;raw;;;
goods;;;;;;;;;;4358;А3 Ламинация глянцевая 125мкр 5-10 шт Печатная;;;;136.60;21;934;А3 Ламинация глянцевая 125мкр 5-10 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4358;catalog;А3 Ламинация глянцевая 125мкр 5-10 шт Печатная;;;136.6;;;Печатная;raw;;;
goods;;;;;;;;;;4360;А3 Ламинация глянцевая 125мкр 11-20 шт Печатная;;;;68.30;21;934;А3 Ламинация глянцевая 125мкр 11-20 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4360;catalog;А3 Ламинация глянцевая 125мкр 11-20 шт Печатная;;;68.3;;;Печатная;raw;;;
goods;;;;;;;;;;4362;А3 Ламинация глянцевая 125мкр 21-60 шт Печатная;;;;62.84;21;934;А3 Ламинация глянцевая 125мкр 21-60 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4362;catalog;А3 Ламинация глянцевая 125мкр 21-60 шт Печатная;;;62.84;;;Печатная;raw;;;
goods;;;;;;;;;;4364;А3 Ламинация глянцевая 125мкр 61-200 шт Печатная;;;;57.37;21;934;А3 Ламинация глянцевая 125мкр 61-200 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4364;catalog;А3 Ламинация глянцевая 125мкр 61-200 шт Печатная;;;57.37;;;Печатная;raw;;;
goods;;;;;;;;;;4366;А3 Ламинация глянцевая 125мкр 201-400 шт Печатная;;;;54.64;21;934;А3 Ламинация глянцевая 125мкр 201-400 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4366;catalog;А3 Ламинация глянцевая 125мкр 201-400 шт Печатная;;;54.64;;;Печатная;raw;;;
goods;;;;;;;;;;4368;А3 Ламинация глянцевая 125мкр 401-600 шт Печатная;;;;51.91;21;934;А3 Ламинация глянцевая 125мкр 401-600 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4368;catalog;А3 Ламинация глянцевая 125мкр 401-600 шт Печатная;;;51.91;;;Печатная;raw;;;
goods;;;;;;;;;;4370;А3 Ламинация глянцевая 125мкр от 601 шт Печатная;;;;49.18;21;934;А3 Ламинация глянцевая 125мкр от 601 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4370;catalog;А3 Ламинация глянцевая 125мкр от 601 шт Печатная;;;49.18;;;Печатная;raw;;;
goods;;;;;;;;;;4372;А3 Ламинация глянцевая 150мкр 1-4 шт Печатная;;;;225.65;21;934;А3 Ламинация глянцевая 150мкр 1-4 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4372;catalog;А3 Ламинация глянцевая 150мкр 1-4 шт Печатная;;;225.65;;;Печатная;raw;;;
goods;;;;;;;;;;4374;А3 Ламинация глянцевая 150мкр 5-10 шт Печатная;;;;112.78;21;934;А3 Ламинация глянцевая 150мкр 5-10 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4374;catalog;А3 Ламинация глянцевая 150мкр 5-10 шт Печатная;;;112.78;;;Печатная;raw;;;
goods;;;;;;;;;;4376;А3 Ламинация глянцевая 150мкр 11-20 шт Печатная;;;;72.66;21;934;А3 Ламинация глянцевая 150мкр 11-20 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4376;catalog;А3 Ламинация глянцевая 150мкр 11-20 шт Печатная;;;72.66;;;Печатная;raw;;;
goods;;;;;;;;;;4378;А3 Ламинация глянцевая 150мкр 21-60 шт Печатная;;;;69.50;21;934;А3 Ламинация глянцевая 150мкр 21-60 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4378;catalog;А3 Ламинация глянцевая 150мкр 21-60 шт Печатная;;;69.5;;;Печатная;raw;;;
goods;;;;;;;;;;4380;А3 Ламинация глянцевая 150мкр 61-200 шт Печатная;;;;66.34;21;934;А3 Ламинация глянцевая 150мкр 61-200 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4380;catalog;А3 Ламинация глянцевая 150мкр 61-200 шт Печатная;;;66.34;;;Печатная;raw;;;
goods;;;;;;;;;;4382;А3 Ламинация глянцевая 150мкр 201-400 шт Печатная;;;;63.18;21;934;А3 Ламинация глянцевая 150мкр 201-400 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4382;catalog;А3 Ламинация глянцевая 150мкр 201-400 шт Печатная;;;63.18;;;Печатная;raw;;;
goods;;;;;;;;;;4384;А3 Ламинация глянцевая 150мкр 401-600 шт Печатная;;;;60.02;21;934;А3 Ламинация глянцевая 150мкр 401-600 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4384;catalog;А3 Ламинация глянцевая 150мкр 401-600 шт Печатная;;;60.02;;;Печатная;raw;;;
goods;;;;;;;;;;4386;А3 Ламинация глянцевая 150мкр от 601 шт Печатная;;;;56.86;21;934;А3 Ламинация глянцевая 150мкр от 601 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4386;catalog;А3 Ламинация глянцевая 150мкр от 601 шт Печатная;;;56.86;;;Печатная;raw;;;
goods;;;;;;;;;;4420;СтарДрим А3 бум. Александрит 1 шт Печатная;;;;112.00;21;936;СтарДрим А3 бум. Александрит 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4420;catalog;СтарДрим А3 бум. Александрит 1 шт Печатная;;;112;;;Печатная;raw;;;
goods;;;;;;;;;;4422;СтарДрим А3 бум. Аметист 1 шт Печатная;;;;120.00;21;936;СтарДрим А3 бум. Аметист 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4422;catalog;СтарДрим А3 бум. Аметист 1 шт Печатная;;;120;;;Печатная;raw;;;
goods;;;;;;;;;;4424;СтарДрим А3 бум. Корал 1 шт Печатная;;;;112.00;21;936;СтарДрим А3 бум. Корал 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4424;catalog;СтарДрим А3 бум. Корал 1 шт Печатная;;;112;;;Печатная;raw;;;
goods;;;;;;;;;;4426;СтарДрим А3 бум. Лунный камень 1 шт Печатная;;;;136.00;21;936;СтарДрим А3 бум. Лунный камень 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4426;catalog;СтарДрим А3 бум. Лунный камень 1 шт Печатная;;;136;;;Печатная;raw;;;
goods;;;;;;;;;;4428;СтарДрим А3 бум. Ночное небо 1 шт Печатная;;;;144.00;21;936;СтарДрим А3 бум. Ночное небо 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4428;catalog;СтарДрим А3 бум. Ночное небо 1 шт Печатная;;;144;;;Печатная;raw;;;
goods;;;;;;;;;;4430;СтарДрим А3 бум. Перидот 1 шт Печатная;;;;128.00;21;936;СтарДрим А3 бум. Перидот 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4430;catalog;СтарДрим А3 бум. Перидот 1 шт Печатная;;;128;;;Печатная;raw;;;
goods;;;;;;;;;;4432;СтарДрим А3 бум. Серебро 1 шт Печатная;;;;120.00;21;936;СтарДрим А3 бум. Серебро 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4432;catalog;СтарДрим А3 бум. Серебро 1 шт Печатная;;;120;;;Печатная;raw;;;
goods;;;;;;;;;;4434;СтарДрим А3 бум. Серебро Шелк 1 шт Печатная;;;;120.00;21;936;СтарДрим А3 бум. Серебро Шелк 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4434;catalog;СтарДрим А3 бум. Серебро Шелк 1 шт Печатная;;;120;;;Печатная;raw;;;
goods;;;;;;;;;;4436;СтарДрим А3 бум. Серебро Вельвет 1 шт Печатная;;;;120.00;21;936;СтарДрим А3 бум. Серебро Вельвет 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4436;catalog;СтарДрим А3 бум. Серебро Вельвет 1 шт Печатная;;;120;;;Печатная;raw;;;
goods;;;;;;;;;;4438;Верона А3 бум. Лен белый 1 шт Печатная;;;;137.00;21;936;Верона А3 бум. Лен белый 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4438;catalog;Верона А3 бум. Лен белый 1 шт Печатная;;;137;;;Печатная;raw;;;
goods;;;;;;;;;;4440;Верона А3 бум. Лен слон. кость 1 шт Печатная;;;;137.00;21;936;Верона А3 бум. Лен слон. кость 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4440;catalog;Верона А3 бум. Лен слон. кость 1 шт Печатная;;;137;;;Печатная;raw;;;
goods;;;;;;;;;;4454;Крафт А3 бум. 350 гр. 1 шт Печатная;;;;92.50;21;936;Крафт А3 бум. 350 гр. 1 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4454;catalog;Крафт А3 бум. 350 гр. 1 шт Печатная;;;92.5;;;Печатная;raw;;;
goods;;;;;;;;;;4466;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 1000 шт Офсет;;;;12.79;21;938;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 1000 шт Офсет;Офсет;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4466;catalog;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 1000 шт Офсет;;;12.79;;;Офсет;raw;;;
goods;;;;;;;;;;4468;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 2000 шт Офсет;;;;9.07;21;938;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 2000 шт Офсет;Офсет;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4468;catalog;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 2000 шт Офсет;;;9.07;;;Офсет;raw;;;
goods;;;;;;;;;;4470;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 3000 шт Офсет;;;;7.83;21;938;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 3000 шт Офсет;Офсет;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4470;catalog;Листовка А3 Офсет 115 гр/м мел бум. 4+0 5-7 дней 3000 шт Офсет;;;7.83;;;Офсет;raw;;;
goods;;;;;;;;;;4472;А3 Ламинация глянцевая 250мкр 1-4 шт Печатная;;;;404.58;21;934;А3 Ламинация глянцевая 250мкр 1-4 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4472;catalog;А3 Ламинация глянцевая 250мкр 1-4 шт Печатная;;;404.58;;;Печатная;raw;;;
goods;;;;;;;;;;4474;А3 Ламинация глянцевая 250мкр 5-10 шт Печатная;;;;202.20;21;934;А3 Ламинация глянцевая 250мкр 5-10 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4474;catalog;А3 Ламинация глянцевая 250мкр 5-10 шт Печатная;;;202.2;;;Печатная;raw;;;
goods;;;;;;;;;;4476;А3 Ламинация глянцевая 250мкр 11-20 шт Печатная;;;;147.26;21;934;А3 Ламинация глянцевая 250мкр 11-20 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4476;catalog;А3 Ламинация глянцевая 250мкр 11-20 шт Печатная;;;147.26;;;Печатная;raw;;;
goods;;;;;;;;;;4478;А3 Ламинация глянцевая 250мкр 21-60 шт Печатная;;;;135.94;21;934;А3 Ламинация глянцевая 250мкр 21-60 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4478;catalog;А3 Ламинация глянцевая 250мкр 21-60 шт Печатная;;;135.94;;;Печатная;raw;;;
goods;;;;;;;;;;4480;А3 Ламинация глянцевая 250мкр 61-200 шт Печатная;;;;124.61;21;934;А3 Ламинация глянцевая 250мкр 61-200 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4480;catalog;А3 Ламинация глянцевая 250мкр 61-200 шт Печатная;;;124.61;;;Печатная;raw;;;
goods;;;;;;;;;;4482;А3 Ламинация глянцевая 250мкр 201-400 шт Печатная;;;;118.94;21;934;А3 Ламинация глянцевая 250мкр 201-400 шт Печатная;Печатная;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;__NOT_APPLICABLE__;4482;catalog;А3 Ламинация глянцевая 250мкр 201-400 шт Печатная;;;118.94;;;Печатная;raw;;;
